ItemCode,AlternateItemCode,StyleCode,ProductType,Description,SubDescription,Measure,TillDescription,SuspendDate,DepartmentCode,SectionCode,SubSectionCode,ModelCode,SupplierCode,SupplierReference,LeadTime,PackSize,DirectDelivery,PrimaryBarcode,SeasonCode,BrandCode,RangeCode,StockGroupCode,ConcessionCode,PosGroupCode,StockCategoryCode1,StockCategoryCode2,AttributeGroup 1,AttributeCode 1,RangeCode1,RangeDetail1,RangeCode2,RangeDetail2,RangeCode3,RangeDetail3
1000420001,1000420001,100042,UNIT,7-116 LEATHER PATCH PURSE,Navy/O/S,QUANTITY,7-0116 Navy/O/S,,1,9,192,,80890,1559941,30,1,N,1559941,1,GOU,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000420002,1000420002,100042,UNIT,7-116 LEATHER PATCH PURSE,Purple/O/S,QUANTITY,7-116 Purple/O/S,,1,9,192,,80890,2230894,30,1,N,5.05608E+12,1,GOU,,,,1,,,,,COLOUR,Purple,SIZE ,O/S,,
1000430001,1000430001,100043,UNIT,RF11 CC HOLDER RFID FULL GRAIN LEATHER WITH EXTRA LEAF,Black/O/S,QUANTITY,Rf11 Cc Holde Rfid Lethr Ex/Lf Black/O/S,,1,9,192,,80890,2230856,30,1,N,5.05608E+12,1,GOU,,,,1,,,,,COLOUR,Black,SIZE ,O/S,,
1000440001,1000440001,100044,UNIT,0-311 SML FLAP COIN PURSE SHEEPSKIN,Asstd/O/S,QUANTITY,0-311 ASStd/O/S,,1,9,192,,80890,2230931,30,1,N,2230931,1,GOU,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S,,
1000450001,1000450001,100045,UNIT,0-327 LEATHER ROUNDED ZIP TOP COIN PURSE,Turquoise/O/S,QUANTITY,0-327 Roundedzip Coin Purse Turquoise/O/S,,1,9,192,,80890,884655,30,1,N,884655,1,,,,,1,,,,,COLOUR,Turquoise,SIZE ,O/S,,
1000450002,1000450002,100045,UNIT,0-327 LEATHER ROUNDED ZIP TOP COIN PURSE,BLUE/O/S,QUANTITY,0-327 Roundedzip Coin Purse BLUE/O/S,,1,9,192,,80890,1436730,30,1,N,1436730,1,,,,,1,,,,,COLOUR,BLUE,SIZE ,O/S,,
1000450003,1000450003,100045,UNIT,0-327 LEATHER ROUNDED ZIP TOP COIN PURSE,Purple/O/S,QUANTITY,0-327 Roundedzip Coin Purse Purple/O/S,,1,9,192,,80890,2230924,30,1,N,2230924,1,,,,,1,,,,,COLOUR,Purple,SIZE ,O/S,,
1000450004,1000450004,100045,UNIT,0-327 LEATHER ROUNDED ZIP TOP COIN PURSE,Cream/O/S,QUANTITY,0-327 Roundedzip Coin Purse Cream/O/S,,1,9,192,,80890,1436723,30,1,N,1436723,1,,,,,1,,,,,COLOUR,Cream,SIZE ,O/S,,
1000450005,1000450005,100045,UNIT,0-327 LEATHER ROUNDED ZIP TOP COIN PURSE,Dkpurple/O/S,QUANTITY,0-327 Roundedzip Coin Purse Dkpurple/O/S,,1,9,192,,80890,1038613,30,1,N,1038613,1,,,,,1,,,,,COLOUR,Dkpurple,SIZE ,O/S,,
1000460001,1000460001,100046,UNIT,880 VINTAGE 51 WALLET PURSE,Multi/O/S,QUANTITY,880 Multi/O/S,,1,9,192,,80890,1070682,30,1,N,2.11E+12,,GOU,,,,1,,,,,COLOUR,Multi,SIZE ,O/S,,
1000470001,1000470001,100047,UNIT,0-328 3ZIP SHORT COIN PURSE,Turquoise/O/S,QUANTITY,0-328 3Zip Short Coin Purse Turquoise/O/S,,1,9,192,,80890,1245837,30,1,N,5.06045E+12,1,,,,,1,,,,,COLOUR,Turquoise,SIZE ,O/S,,
1000470002,1000470002,100047,UNIT,0-328 3ZIP SHORT COIN PURSE,Cerise/O/S,QUANTITY,0-328 3Zip Short Coin Purse Cerise/O/S,,1,9,192,,80890,1245844,30,1,N,1245844,1,,,,,1,,,,,COLOUR,Cerise,SIZE ,O/S,,
1000470003,1000470003,100047,UNIT,0-328 3ZIP SHORT COIN PURSE,Purple/O/S,QUANTITY,0-328 3Zip Short Coin Purse Purple/O/S,,1,9,192,,80890,1245806,30,1,N,1245806,1,,,,,1,,,,,COLOUR,Purple,SIZE ,O/S,,
1000470004,1000470004,100047,UNIT,0-328 3ZIP SHORT COIN PURSE,RED/O/S,QUANTITY,0-328 RED\O/S,,1,9,192,,80890,1245851,30,1,N,1245851,1,,,,,1,,,,,COLOUR,RED,SIZE ,O/S,,
1000470005,1000470005,100047,UNIT,0-328 3ZIP SHORT COIN PURSE,Coral/O/S,QUANTITY,0-328 CORAL\O/S,,1,9,192,,80890,1539776,30,1,N,1539776,1,,,,,1,,,,,COLOUR,Coral,SIZE ,O/S,,
1000480001,1000480001,100048,UNIT,TP1 BUS PASS HOLDER,BLUE/O/S,QUANTITY,Tp1 BLUE/O/S,,1,9,192,,80890,1245509,30,1,N,1245509,,GOU,,,,1,,,,,COLOUR,BLUE,SIZE ,O/S,,
1000490001,1000490001,100049,UNIT,KAYLA 620571 SP R/FIT TROUSER,Grey/12,QUANTITY,Kayla 620571 Sp R/Fit Trouser Grey/12,,5,84,72,,80892,2026206,30,1,N,4.05771E+12,1,GRD,,,,1,,,,,COLOUR,Grey,SIZE ,12,,
1000500001,1000500001,100050,UNIT,SS21 6419-1 SMALL SHOULDERBAG,Navy/O/S,QUANTITY,SS21 6419-1 Small Shoulderbag Navy/O/S,,1,2,121,,80922,2154657,30,1,N,5.05484E+12,121,NOV,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000510001,1000510001,100051,UNIT,AW21 6402-2 F1 ZIP DETAIL BAG,Tan/O/S,QUANTITY,AW21 6402-2 F1 Zip Detail Bag Tan/O/S,,1,2,121,,80922,2232010,30,1,N,5.05484E+12,221,NOV,,,,1,,,,,COLOUR,Tan,SIZE ,O/S,,
1000520001,1000520001,100052,UNIT,SS22 S1651 SPIRIT SMALL ZIP TOP SHOULDER,Navy/O/S,QUANTITY,SS22 S1651 Spirit Small Zip To Navy/O/S,,1,2,121,,80922,2270210,30,1,N,5.06035E+12,122,NOV,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000530001,1000530001,100053,UNIT,AW21 SP WINTER BAGS DROP 4,Asstd/O/S,QUANTITY,AW21 Sp Winter Bags Drop 4 ASStd/O/S,,1,2,999,,80922,2252216,30,1,N,5.05484E+12,1,NOV,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S,,
1000550001,1000550001,100055,UNIT,AW20 6402-1 ZIPTOP CROSSBODY,Navy/O/S,QUANTITY,AW20 6402-1 Navy/O/S,,1,2,121,,80922,2131672,30,1,N,2131672,,NOV,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000560001,1000560001,100056,UNIT,AW21 6419-1 SMALL SHOULDER BAG,Dkred/O/S,QUANTITY,AW21 6419-1 Small Shoulder Bag Dkred/O/S,,1,2,121,,80922,2210278,30,1,N,5.05484E+12,221,NOV,,,,1,,,,,COLOUR,Dkred,SIZE ,O/S,,
1000570001,1000570001,100057,UNIT,AW21 6600/3A F2 ZIP DETAIL CIRCLE PULLER SHOULDER BAG,Grey/O/S,QUANTITY,AW21 6600/3A F2 Zip Detail Bag Grey/O/S,,1,2,121,,80922,2232058,30,1,N,5.05484E+12,221,NOV,,,,1,,,,,COLOUR,Grey,SIZE ,O/S,,
1000580001,1000580001,100058,UNIT,AW21 CH21006 F3 PATTERN PL CROSSBODY,Black/O/S,QUANTITY,AW21 Ch21006 F3 Pattern Pl Bag Black/O/S,,1,2,121,,80922,2232089,30,1,N,5.05484E+12,221,NOV,,,,1,,,,,COLOUR,Black,SIZE ,O/S,,
1000590001,1000590001,100059,UNIT,AW21 829C L ZIP POCKET SHOULDER BAG,Navy/O/S,QUANTITY,AW21 829C L Zip Pocket Bag Navy/O/S,,1,2,121,,80922,2232126,30,1,N,5.05484E+12,221,NOV,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000600001,1000600001,100060,UNIT,AW20 S5054 ZIP TOP SHOULDER,Dkred/O/S,QUANTITY,AW20 S5054 Dkred/O/S,,1,2,121,,80922,2131436,30,1,N,2131436,,NOV,,,,1,,,,,COLOUR,Dkred,SIZE ,O/S,,
1000610001,1000610001,100061,UNIT,AW21 S5269 ZIPTOP POCKET AND ZIP FRONT BAG,Dkgrey/O/S,QUANTITY,AW21 S5269 Ziptop Pocket And Z Dkgrey/O/S,,1,2,121,,80922,2210155,30,1,N,5.06035E+12,221,NOV,,,,1,,,,,COLOUR,Dkgrey,SIZE ,O/S,,
1000620001,1000620001,100062,UNIT,AW21 785 F1 METAL CHARM AND BUCKLE SHOULDER BAG,Black/O/S,QUANTITY,AW21 785 F1 Metal Charm Bag Black/O/S,,1,2,121,,80923,2231624,30,1,N,5.05528E+12,221,NVB,,,,1,,,,,COLOUR,Black,SIZE ,O/S,,
1000630001,1000630001,100063,UNIT,AW21 342 F2 T-BUCKLE SHOULDER BAG,Black/O/S,QUANTITY,AW21 342 F2 T-Buckle Shoulder Black/O/S,,1,2,121,,80923,2231709,30,1,N,5.05528E+12,221,NVB,,,,1,,,,,COLOUR,Black,SIZE ,O/S,,
1000640001,1000640001,100064,UNIT,AW21 344 F2 CURVED CORNER LONG STRAP SHOULDER BAG,Black/O/S,QUANTITY,AW21 344 F2 Curved Corner Long Black/O/S,,1,2,121,,80923,2231730,30,1,N,5.05528E+12,221,NVB,,,,1,,,,,COLOUR,Black,SIZE ,O/S,,
1000650001,1000650001,100065,UNIT,AW21 782 F3 CROC DOUBLE BODY SHOULDER BAG,Navy/O/S,QUANTITY,AW21 782 F3 Croc Double Body Navy/O/S,,1,2,121,,80923,2235813,30,1,N,5.05528E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000650002,1000650002,100065,UNIT,AW21 782 F3 CROC DOUBLE BODY SHOULDER BAG,Black/O/S,QUANTITY,AW21 782 BLACK\O/S,,1,2,121,,80923,2231976,30,1,N,2231976,221,,,,,1,,,,,COLOUR,Black,SIZE ,O/S,,
1000660001,1000660001,100066,UNIT,AW21 SP21 WINTER BAGS DROP 3,Asstd/O/S,QUANTITY,AW21 Sp21 Winter Bags Drop 3 ASStd/O/S,,1,2,121,,80923,2251370,30,1,N,5.05528E+12,221,NVB,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S,,
1000670001,1000670001,100067,UNIT,AW20 GIRL SP BAGS,Assorted/O/S,QUANTITY,AW20 Girl Sp Bags ASSorted/O/S,,1,2,126,,80923,2168791,30,1,N,5.05528E+12,,NVB,,,,1,,,,,COLOUR,Assorted,SIZE ,O/S,,
1000680001,1000680001,100068,UNIT,AW21 BETH BACKPACK,Beige/O/S,QUANTITY,AW21 Beth Backpack Beige/O/S,,1,2,121,,80923,2196527,30,1,N,5.05528E+12,221,NVB,,,,1,,,,,COLOUR,Beige,SIZE ,O/S,,
1000690001,1000690001,100069,UNIT,AW21 905 BLOCK STRIPE BAG,Navy/O/S,QUANTITY,AW21 905 Block Stripe Bag Navy/O/S,,1,2,121,,80923,2196800,30,1,N,5.05528E+12,221,,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000690002,1000690002,100069,UNIT,AW21 905 BLOCK STRIPE BAG,Black/O/S,QUANTITY,AW21 905 BLACK\O/S,,1,2,121,,80923,2196794,30,1,N,5.05528E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,O/S,,
1000700001,1000700001,100070,UNIT,AW21 929 ZIPTOP BAG,Navy/O/S,QUANTITY,AW21 929 Ziptop Bag Navy/O/S,,1,2,121,,80923,2196824,30,1,N,5.05528E+12,221,NVB,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1000710001,1000710001,100071,UNIT,SS21 PK3302 17591 VISCOSE NYLON STITCH FRONT PULLOVER,Pink/L,QUANTITY,SS21 Pk3302 Pink/L,,5,83,61,,80929,2144221,30,1,N,2144221,121,PMK,,,,1,,,,,COLOUR,Pink,SIZE ,L,,
1000710002,1000710002,100071,UNIT,SS21 PK3302 17591 VISCOSE NYLON STITCH FRONT PULLOVER,White/XL,QUANTITY,SS21 Pk3302 17591 Pullover White/XL,,5,83,61,,80929,2144078,30,1,N,2144078,121,PMK,,,,1,,,,,COLOUR,White,SIZE ,XL,,
1000720001,1000720001,100072,UNIT,SS21 PK3027 160013 STRIPE JUMP,Navy/M,QUANTITY,SS21 Pk3027 Navy/M,,5,83,61,,80929,2144290,30,1,N,2144290,,PMK,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1000720002,1000720002,100072,UNIT,SS21 PK3027 160013 STRIPE JUMP,Navy/L,QUANTITY,SS21 Pk3027 Navy/L,,5,83,61,,80929,2144306,30,1,N,2144306,,PMK,,,,1,,,,,COLOUR,Navy,SIZE ,L,,
1000720003,1000720003,100072,UNIT,SS21 PK3027 160013 STRIPE JUMP,White/M,QUANTITY,SS21 Pk3027 White/M,,5,83,61,,80929,2144252,30,1,N,2144252,,PMK,,,,1,,,,,COLOUR,White,SIZE ,M,,
1000730001,1000730001,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,Pink/M,QUANTITY,SS21 Aw-2703 Intarsia Pullover Pink/M,,5,83,61,,80929,2161747,30,1,N,2161747,221,,,,,1,,,,,COLOUR,Pink,SIZE ,M,,
1000730002,1000730002,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,Pink/L,QUANTITY,SS21 Aw-2703 Intarsia Pullover Pink/L,,5,83,61,,80929,2161754,30,1,N,2161754,221,,,,,1,,,,,COLOUR,Pink,SIZE ,L,,
1000730003,1000730003,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,RED/S,QUANTITY,SS21 Aw-2703 Intarsia Pullover RED/S,,5,83,61,,80929,2260532,30,1,N,2260532,221,,,,,1,,,,,COLOUR,RED,SIZE ,S,,
1000730004,1000730004,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,RED/M,QUANTITY,SS21 Aw-2703 Intarsia Pullover RED/M,,5,83,61,,80929,2260549,30,1,N,2260549,221,,,,,1,,,,,COLOUR,RED,SIZE ,M,,
1000730005,1000730005,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,RED/L,QUANTITY,SS21 Aw-2703 Intarsia Pullover RED/L,,5,83,61,,80929,2260556,30,1,N,2260556,221,,,,,1,,,,,COLOUR,RED,SIZE ,L,,
1000730006,1000730006,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,RED/XL,QUANTITY,SS21 Aw-2703 Intarsia Pullover RED/XL,,5,83,61,,80929,2260563,30,1,N,2260563,221,,,,,1,,,,,COLOUR,RED,SIZE ,XL,,
1000730007,1000730007,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,Dkred/S,QUANTITY,SS21 Aw-2703 Intarsia Pullover Dkred/S,,5,83,61,,80929,2260570,30,1,N,2260570,221,,,,,1,,,,,COLOUR,Dkred,SIZE ,S,,
1000730008,1000730008,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,Dkred/M,QUANTITY,SS21 Aw-2703 Intarsia Pullover Dkred/M,,5,83,61,,80929,2260587,30,1,N,2260587,221,,,,,1,,,,,COLOUR,Dkred,SIZE ,M,,
1000730009,1000730009,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,Dkred/L,QUANTITY,SS21 Aw-2703 Intarsia Pullover Dkred/L,,5,83,61,,80929,2260594,30,1,N,2260594,221,,,,,1,,,,,COLOUR,Dkred,SIZE ,L,,
1000730010,1000730010,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,Dkred/XL,QUANTITY,SS21 Aw-2703 Intarsia Pullover Dkred/XL,,5,83,61,,80929,2260600,30,1,N,2260600,221,,,,,1,,,,,COLOUR,Dkred,SIZE ,XL,,
1000730011,1000730011,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,BLUE/S,QUANTITY,AW21 AW-2073 BLUE\S,,5,83,61,,80929,2161617,30,1,N,2161617,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,S,,
1000730012,1000730012,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,BLUE/M,QUANTITY,AW21 AW-2073 BLUE\M,,5,83,61,,80929,2161624,30,1,N,2161624,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,M,,
1000730013,1000730013,100073,UNIT,SS21 AW-2703 INTARSIA STAR PULLOVER,BLUE/XL,QUANTITY,AW21 AW-2073 BLUE\XL,,5,83,61,,80929,2161648,30,1,N,2161648,221,,,,,1,,,,,COLOUR,BLUE,SIZE ,XL,,
1000740001,1000740001,100074,UNIT,AW21 AW-2021-08 COLOUR BLOCK JUMPER,Beige/M,QUANTITY,AW21 Aw-2021-08 Colour Jumper Beige/M,,5,83,61,,80929,2161983,30,1,N,2161983,221,PMK,,,,1,,,,,COLOUR,Beige,SIZE ,M,,
1000750001,1000750001,100075,UNIT,AW21 71585 SPOTTY PULLOVER,Navy/M,QUANTITY,AW21 71585 Spotty Pullover Navy/M,,5,83,61,,80929,2235554,30,1,N,2235554,221,,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1000750002,1000750002,100075,UNIT,AW21 71585 SPOTTY PULLOVER,Black/S,QUANTITY,AW21 71585 BLACK\S,,5,83,61,,80929,2235622,30,1,N,2235622,221,,,,,1,,,,,COLOUR,Black,SIZE ,S,,
1000760001,1000760001,100076,UNIT,SS21 PK120117 S/S TSHIRT,White/M,QUANTITY,SS21 Pk120117 White/M,,5,85,80,,80929,2145747,30,1,N,2145747,,PMK,,,,1,,,,,COLOUR,White,SIZE ,M,,
1000760002,1000760002,100076,UNIT,SS21 PK120117 S/S TSHIRT,Navy/S,QUANTITY,SS21 Pk120117 Navy/S,,5,85,80,,80929,2193823,30,1,N,2193823,,PMK,,,,1,,,,,COLOUR,Navy,SIZE ,S,,
1000770001,1000770001,100077,UNIT,SS21 PK3117 (120121A) S/S MULTIEMBROIDERED COLOURED T-SHIRT,GREEN/M,QUANTITY,SS21 Pk3117 GREEN/M,,5,85,80,,80929,2193915,30,1,N,2193915,121,PMK,,,,1,,,,,COLOUR,GREEN,SIZE ,M,,
1000770002,1000770002,100077,UNIT,SS21 PK3117 (120121A) S/S MULTIEMBROIDERED COLOURED T-SHIRT,Yellow/L,QUANTITY,SS21 Pk3117 (120121A) Tshirt Yellow/L,,5,85,80,,80929,2145839,30,1,N,2145839,121,PMK,,,,1,,,,,COLOUR,Yellow,SIZE ,L,,
1000780001,1000780001,100078,UNIT,SS21 PK3105 SEQUIN T-SHIRT,GREEN/L,QUANTITY,SS21 Pk3105 Sequin T-Shirt GREEN/L,,5,85,80,,80929,2207681,30,1,N,2207681,121,PMK,,,,1,,,,,COLOUR,GREEN,SIZE ,L,,
1000780002,1000780002,100078,UNIT,SS21 PK3105 SEQUIN T-SHIRT,Pink/S,QUANTITY,SS21 Pk3105 Pink/S,,5,85,80,,80929,2207742,30,1,N,2207742,121,PMK,,,,1,,,,,COLOUR,Pink,SIZE ,S,,
1000780003,1000780003,100078,UNIT,SS21 PK3105 SEQUIN T-SHIRT,Orange/L,QUANTITY,SS21 Pk3105 Sequin T-Shirt Orange/L,,5,85,80,,80929,2207803,30,1,N,2207803,121,PMK,,,,1,,,,,COLOUR,Orange,SIZE ,L,,
1000790001,1000790001,100079,UNIT,SS21 PK3110 SEQUIN PANEL T-SHI,Pink/M,QUANTITY,SS21 Pk3110 Pink/M,,5,85,80,,80929,2207995,30,1,N,2207995,,PMK,,,,1,,,,,COLOUR,Pink,SIZE ,M,,
1000800001,1000800001,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,Orange/S,QUANTITY,SS21 Pk3102 Orange/S,,5,85,82,,80929,2194851,30,1,N,2194851,121,PMK,,,,1,,,,,COLOUR,Orange,SIZE ,S,,
1000800002,1000800002,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,Orange/M,QUANTITY,SS21 Pk3102 Orange/M,,5,85,82,,80929,2194868,30,1,N,2194868,121,PMK,,,,1,,,,,COLOUR,Orange,SIZE ,M,,
1000800003,1000800003,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,Orange/L,QUANTITY,SS21 Pk3102 Orange/L,,5,85,82,,80929,2194875,30,1,N,2194875,121,PMK,,,,1,,,,,COLOUR,Orange,SIZE ,L,,
1000800004,1000800004,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,Orange/XL,QUANTITY,SS21 Pk3102 Orange/XL,,5,85,82,,80929,2194882,30,1,N,2194882,121,PMK,,,,1,,,,,COLOUR,Orange,SIZE ,XL,,
1000800005,1000800005,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,White/L,QUANTITY,SS21 Pk3102 S/S Multi Tshirt White/L,,5,85,82,,80929,2145518,30,1,N,2145518,121,PMK,,,,1,,,,,COLOUR,White,SIZE ,L,,
1000800006,1000800006,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,GREEN/S,QUANTITY,SS21 Pk3102 GREEN/S,,5,85,82,,80929,2193762,30,1,N,2193762,121,PMK,,,,1,,,,,COLOUR,GREEN,SIZE ,S,,
1000800007,1000800007,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,GREEN/M,QUANTITY,SS21 Pk3102 GREEN/M,,5,85,82,,80929,2193779,30,1,N,2193779,121,PMK,,,,1,,,,,COLOUR,GREEN,SIZE ,M,,
1000800008,1000800008,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,GREEN/L,QUANTITY,SS21 Pk3102 S/S Multi Tshirt GREEN/L,,5,85,82,,80929,2193786,30,1,N,2193786,121,PMK,,,,1,,,,,COLOUR,GREEN,SIZE ,L,,
1000800009,1000800009,100080,UNIT,SS21 PK3102 S/S MULTI EMBROIDERED SEQUIN T-SHIRT,GREEN/XL,QUANTITY,SS21 Pk3102 GREEN/XL,,5,85,82,,80929,2193793,30,1,N,2193793,121,PMK,,,,1,,,,,COLOUR,GREEN,SIZE ,XL,,
1000810001,1000810001,100081,UNIT,AW20 4539 CARANATION L/S STRIPE POLOSHIRT,Asstd/L,QUANTITY,AW20 4539 Caranation L/S Strip ASStd/L,,5,85,81,,80937,2124612,30,1,N,5.05795E+12,220,RKU,,,,1,,,,,COLOUR,Asstd,SIZE ,L,,
1000820001,1000820001,100082,UNIT,AW21 LAUREL LONGLINE PAD JKT,Black/8,QUANTITY,AW21 Laurel Longline Pad Jkt Black/8,,3,41,311,,80952,2268811,30,1,N,5.0609E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,8,,
1000820002,1000820002,100082,UNIT,AW21 LAUREL LONGLINE PAD JKT,Black/14,QUANTITY,AW21 LAUREL PAD JKT BLACK\14,,3,41,311,,80952,2260457,30,1,N,5.0609E+12,221,,,,,1,,,,,COLOUR,Black,SIZE ,14,,
1000820003,1000820003,100082,UNIT,AW21 LAUREL LONGLINE PAD JKT,Black/S,QUANTITY,AW21 LAUREL PAD JKT BLACK\S,,3,41,311,,80952,2264431,30,1,N,2264431,221,,,,,1,,,,,COLOUR,Black,SIZE ,S,,
1000820004,1000820004,100082,UNIT,AW21 LAUREL LONGLINE PAD JKT,Black/20,QUANTITY,AW21 LAUREL  JKT BLACK\20,,3,41,311,,80952,2264424,30,1,N,2264424,221,,,,,1,,,,,COLOUR,Black,SIZE ,20,,
1000830001,1000830001,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Grey/S,QUANTITY,98972 Pillowstep Popcorn Balle Grey/S,,1,4,141,,80955,1563511,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Grey,SIZE ,S,,
1000830002,1000830002,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Grey/M,QUANTITY,98972 Pillowstep Popcorn Balle Grey/M,,1,4,141,,80955,1563528,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Grey,SIZE ,M,,
1000830004,1000830004,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Grey/XL,QUANTITY,98972 Pillowstep Popcorn Balle Grey/XL,,1,4,141,,80955,1563542,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Grey,SIZE ,XL,,
1000830005,1000830005,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Purple/S,QUANTITY,98972 Pillowstep Popcorn Balle Purple/S,,1,4,141,,80955,1563559,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Purple,SIZE ,S,,
1000830006,1000830006,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Purple/M,QUANTITY,98972 Pillowstep Popcorn Balle Purple/M,,1,4,141,,80955,1563566,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Purple,SIZE ,M,,
1000830007,1000830007,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Purple/L,QUANTITY,98972 Pillowstep Popcorn Balle Purple/L,,1,4,141,,80955,1563573,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Purple,SIZE ,L,,
1000830008,1000830008,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Purple/XL,QUANTITY,98972 Pillowstep Popcorn Balle Purple/XL,,1,4,141,,80955,1563580,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Purple,SIZE ,XL,,
1000830009,1000830009,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Lt Blue/S,QUANTITY,98972 LTBLUE\S,,1,4,141,,80955,2058504,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Lt Blue,SIZE ,S,,
1000830010,1000830010,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Beige/M,QUANTITY,98972 BEIGE\M,,1,4,141,,80955,1819229,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Beige,SIZE ,M,,
1000830011,1000830011,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Coral/M,QUANTITY,98972 CORAL\M,,1,4,141,,80955,1953596,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Coral,SIZE ,M,,
1000830012,1000830012,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Beige/L,QUANTITY,98972 BEIGE\L,,1,4,141,,80955,1819236,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Beige,SIZE ,L,,
1000830013,1000830013,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Grey/L,QUANTITY,98972 GREY\L,,1,4,141,,80955,1563535,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Grey,SIZE ,L,,
1000830014,1000830014,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Pink/L,QUANTITY,98972 PINK\L,,1,4,141,,80955,1527452,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Pink,SIZE ,L,,
1000830015,1000830015,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Beige/XL,QUANTITY,98972 BEIGE\XL,,1,4,141,,80955,1819243,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Beige,SIZE ,XL,,
1000830016,1000830016,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Lt Blue/XL,QUANTITY,98972 LTBLUE\XL,,1,4,141,,80955,2058535,30,1,N,5.01741E+12,1,,,,,1,,,,,COLOUR,Lt Blue,SIZE ,XL,,
1000830017,1000830017,100083,UNIT,98972 PILLOWSTEP POPCORN BALLET,Lt Grey/4,QUANTITY,98972 LTGREY\4,,1,4,141,,80955,2194318,30,1,N,2194318,1,,,,,1,,,,,COLOUR,Lt Grey,SIZE ,4,,
